exitPagePath,exitRate,exits
/blog/meet-the-graduates-who-quit-their-jobs-to-learn-how-to-code/,66.34920634920634,209
/inverness/,34.66204506065858,200
/blog/codeclan-ceo-melinda-matthews/,67.14801444043322,186
/courses/bespoke-courses/,19.548872180451127,182
/blog/meet-the-team-aileen-mcdonald/,73.77049180327869,180
/about-us/become-a-ta-data/,37.63676148796499,172
/blog/9-common-misconceptions-coding/,93.44262295081968,171
/the-codeclan-experience/,24.633431085043988,168
/for-employers/hire-with-codeclan/,29.432624113475175,166
/courses/thank-you-for-your-application/,43.81720430107527,163
/courses/statistical-modelling/,45.2247191011236,161
/events/other-events/,24.357034795763994,161
/about-us/become-a-data-instructor/,45.97701149425287,160
/the-codeclan-experience/the-alumni/,25,158
/blog/codeclan-data-analysis-course-diary-001/,43.417366946778714,155
/laptop-competition-tcs/,79.38144329896907,154
/highlands-academy/,73.52941176470588,150
/courses/glasgow/,24.697754749568222,143
/courses/professional-software-development/career-support/,25.402504472271914,142
/admissions-track-data/,51.291512915129154,139
/events/,26.171875,134
/blog/how-i-discovered-code/,51.953125,133
/store/,61.86046511627907,133
/events/inverness-events/,26.406926406926406,122
/events/partner-events/,21.10726643598616,122
/blog/most-asked-questions/,40.06734006734007,119
/courses/full-stack-web-development/apply-inverness/,25.223214285714285,113
/for-employers/become-a-partner/,25.458715596330272,111
/blog/speed-networking-debunked-what-you-need-to-know/,54.973821989528794,105
/blog/meet-codeclans-first-highlands-partners/,35.034013605442176,103
/courses/professional-software-development/apply/course_application_2,15.600624024960998,100
/blog/day-life-web-developer/,94.28571428571428,99
/courses/professional-software-development/student-projects/,25.581395348837212,99
/courses/short-courses/,41.951219512195124,86
/blog/our-guide-to-funding-our-full-time-courses/,33.730158730158735,85
/courses/data-carpentry/,32.04633204633205,83
/blog/codeclan-celebrates-turning-four-after-graduation-milestone/,63.07692307692307,82
/courses/visualisation-r/,34.91379310344828,81
/digital-careers/software-developer/,17.025862068965516,79
/for-employers/sponsorships/,29.761904761904763,75
/blog/9-websites-start-coding-journey/,43.63636363636363,72
/courses/16-week-course/apply/,58.06451612903226,72
/for-employers/upskill-your-staff/,22.756410256410255,71
/blog/make-most-of-github/,95.83333333333334,69
/about-us/become-an-instructor/part-time-teaching/,28.57142857142857,62
/for-employers/client-xperience/,38.2716049382716,62
/blog/2018-our-year-in-review/,47.58064516129033,59
/blog/built-munro-bagger-site/,89.23076923076924,58
/blog/free-courses-launched-techmums/,57.42574257425742,58
/for-employers/community-outreach/,25.892857142857146,58
/blog/7-reasons-to-study-data-analysis-at-codeclan/,47.107438016528924,57
/digital-careers/product-owner/,20.075757575757574,53
/digital-careers/data-scientist/,16.455696202531644,52
/blog/linda-scott-codeclan-cmo/,77.27272727272727,51
/blog/took-back-control-coding/,55.434782608695656,51
/courses/thank-you-data-analysis-application/,37.69230769230769,49
/data-analysis-announcement/apply-for-data-analysis/data_analysis_application_2,17.753623188405797,49
/about-us/join-us/partner-account-manager-smes/,42.857142857142854,48
/blog/scottish-companies-tech-gender-gap/,91.83673469387756,45
/blog/top-networking-events-scotland/,61.111111111111114,44
/blog/hire-developer-screening-candidates/,67.1875,43
/blog/why-learn-coding/,32.30769230769231,42
/courses/professional-software-development/student-case-studies/,17.573221757322173,42
/data-analysis-announcement/dataset-exercise/,49.411764705882355,42
/blog/apply-immersive-programming-course/,20.19704433497537,41
/blog/national-coding-week-2018/,82,41
/blog/meet-the-team-niall-morris/,81.63265306122449,40
/for-employers/employer-case-studies/,20.100502512562816,40
/blog/peter-support-engineer-freeagent/,95.1219512195122,39
/blog/scotland-demand-for-developers-growing/,79.59183673469387,39
/enquire/thank-you-for-your-enquiry/,20.855614973262032,39
/blog/new-funding-opens-up-careers-in-coding/,46.15384615384615,36
/blog/win-20-off-a-full-time-codeclan-course-with-our-black-friday-lottery-competition/,31.858407079646017,36
/blog/glasgow-coding-bootcamp-career/,46.666666666666664,35
/blog/move-to-digital-first/,73.91304347826086,34
/data-protection/,46.57534246575342,34
/digital-careers/ux-consultant/,14.529914529914532,34
/courses/inverness/,21.85430463576159,33
/blog/category/inspiring-stories/,16.3265306122449,32
/blog/hire-a-developer-technical-interviews/,38.55421686746988,32
/blog/category/learning-to-code/,17.032967032967033,31
/blog/hiring-developers-for-the-future/,46.26865671641791,31
/blog/500-graduates-in-employment/,28.037383177570092,30
/blog/how-codeclan-gives-back-to-the-community-in-scotland-with-tech-for-good/,50,29
/courses/data-analysis/apply/,31.521739130434785,29
/courses/professional-software-development/sarahs-reskilling-story/,35.80246913580247,29
/blog/career-change-into-digital/,50.90909090909091,28
/blog/category/careers-in-tech/,16.27906976744186,28
/funding/,35,28
/blog/category/data-analysis/,21.774193548387096,27
/blog/codebar-edinburgh-glasgow-coding/,75,27
/blog/data-analysis-course-glasgow-launch/,36,27
/blog/newsdirect-client-xperience-interview/,58.69565217391305,27
/events/alumni-events/,20.930232558139537,27
/blog/battled-pokemon-project/,70.27027027027027,26
/campuses/,21.84873949579832,26
/accessibility/,40.98360655737705,25
/blog/codeclan-glasgow-employer-partners/,40.32258064516129,25
/blog/5-reasons-edinburgh-best-place-live-uk/,75,24
/blog/category/whats-new/,25.806451612903224,24
/updates/newsletter-thank-you/,24.742268041237114,24
/data-analysis-announcement/data-analysis-thank-you-for-registering-interest/,31.08108108108108,23
/blog/call-centre-advisor-developer/,66.66666666666666,22
/blog/claires-coding-journey-from-hobby-to-career/,26.506024096385545,22
/blog/overcoming-your-interview-fears/,28.57142857142857,22
/digital-careers/test-engineer/,15.714285714285714,22
/blog/digital-development-loan/,26.582278481012654,21
/blog/inoapps-partner-of-the-month/,38.18181818181819,21
/courses/data-analysis/cost-and-funding/,32.8125,21
/store/navy-marl-beanie/,52.5,21
/blog/codeclan-students-meet-employers-at-speed-networking-event/,50,20
/blog/graphic-designer-trainee-software-developer-meet-tahnee/,28.57142857142857,20
/blog/melindas-memo-october-2019/,23.809523809523807,20
/blog/why-learn-coding/coding-guide-download/,35.714285714285715,20
/blog/codeclan-launches-new-data-analysis-course/,65.51724137931035,19
/blog/meet-colin-instructor-at-codeclan/,29.6875,19
/digital-careers/support-engineer/,10.555555555555555,19
/for-employers/employer-case-studies/zonal-case-study/,18.81188118811881,19
/blog/category/employers/,15.65217391304348,18
/blog/leaving-oil-gas-for-a-career-in-tech-roberts-story/,51.42857142857142,18
/blog/meet-our-graduates-tom-software-developer-inoapps/,43.90243902439025,18
/blog/say-hello-to-edinburgh-cohort-33/,30.508474576271187,18
/courses/edaid-apply/psd/,31.03448275862069,18
/ourbrand/,32.142857142857146,18
/about-us/join-us/comms-officer/,36.17021276595745,17
/blog/day-life-software-developer/,94.44444444444444,17
/blog/graduate-milestone-diversity/?mc_cid=387296b2e8&mc_eid=db857d121d,100,17
/blog/graduates-peter-tester-junior-software-developer/,30.909090909090907,17
/blog/welcome-codeclan-g14/,32.075471698113205,17
/courses/professional-software-development/alasdairs-career-change/,25.37313432835821,17
/blog/graduate-chris-android-developer/,44.44444444444444,16
/blog/meet-our-instructors-keith/,76.19047619047619,16
/blog/shaping-the-digital-landscape/,27.586206896551722,16
/store/zipped-hoodie/,21.62162162162162,16
/blog/codeclan-ceo-women-tech/,60,15
/blog/finding-a-career-you-love/,22.727272727272727,15
/blog/graduate-kate-developer-cultivate/,75,15
/blog/inspirational-women-tech/,44.11764705882353,15
/blog/scottish-minister-helps-codeclan-highlands-open-for-business/,65.21739130434783,15
/blog/student-codeclan-expect-prepare/,37.5,15
/alumni-refer-a-friend/,43.75,14
/blog/codeclan-contributing-to-scotlands-20bn-data-boom/,31.818181818181817,14
/blog/finding-creativity-through-code-meet-richard-product-manager-at-neu/,26.923076923076923,14
/blog/graduates-hayley-microbiologist-software-developer/,14.893617021276595,14
/blog/graduates-journalist-junior-developer/,24.137931034482758,14
/blog/melindas-memo-august-2019/,26.923076923076923,14
/courses/thank-you-for-joining-our-understanding-programming-course/,31.11111111111111,14
/courses/thank-you-for-joining-our-ux-design-fundamentals-course/,27.450980392156865,14
/for-employers/employer-case-studies/freeagent/,15.384615384615385,14
/black-friday-lottery/terms-and-conditions/,30.23255813953488,13
/blog/an-app-to-put-charity-shops-on-the-map/,21.666666666666668,13
/blog/category/instructor-blogs/,24.074074074074073,13
/blog/congratulations-cohort-e29-graduates/,30.23255813953488,13
/blog/creatives-make-good-coders/,26.53061224489796,13
/blog/tech-boom-campaign/,68.42105263157895,13
/site-map/,20.967741935483872,13
/?mc_cid=bdf4fbbe4b&mc_eid=[UNIQID,92.3076923076923,12
/blog/built-after-five-weeks-learning-code/,24,12
/blog/codeclan-students-changed-career/,22.641509433962266,12
/blog/current-skills-perfect-coding/,24.489795918367346,12
/blog/ewa-jamie-martas-app-play-store/,33.33333333333333,12
/blog/graduates-charley-junior-developer/,21.052631578947366,12
/blog/highlands-here-we-come/,57.14285714285714,12
/blog/new-job-in-digital-codeclan/,48,12
/blog/no-tech-background-no-problem-8-career-changers-from-different-backgrounds/,15.18987341772152,12
/blog/what-is-javascript-and-why-learn-it/,34.285714285714285,12
/courses/professional-software-development/charlotte-case-study/,15.789473684210526,12
/blog/10-reasons-why-you-should-future-proof-your-career-by-studying-data-analysis-at-codeclan/,78.57142857142857,11
/blog/employers-catriona-dick-zonal/,61.111111111111114,11
/blog/meet-employers-andrew-lints-craneware/,91.66666666666666,11
/blog/meet-our-partners-inoapps/,24.444444444444443,11
/blog/meet-wojtek-ux-veteran-and-codeclan-instructor/,52.38095238095239,11
/blog/page/2/,16.923076923076923,11
/courses/professional-software-development/apply/course_application_1,14.864864864864865,11
/pre-course-work/?fbclid=IwAR29e1SZoYCHIzF3xkfbpAGqEngpyJ6sMBTdsmROizPVncAsV39P-rFr6lY,73.33333333333333,11
/store/logo-t-shirt/,33.33333333333333,11
/blog/category/whats-happening-at-codeclan/,12.658227848101266,10
/blog/codeclan-glasgow-clockwise/,71.42857142857143,10
/blog/finding-your-feet-when-train-work-digital-alumni-advice/,52.63157894736842,10
/blog/retrain-as-a-data-analyst/,41.66666666666667,10
/courses/professional-software-development/johns-route-to-career-progression/,17.543859649122805,10
/blog/change-story-not-just-career/,56.25,9
/blog/get-involved-with-codeclans-client-xperience-programme/,90,9
/blog/graduate-milestone-diversity/,56.25,9
/blog/graham-glasgow-cohort-2/,50,9
/blog/kates-project-diary-an-android-food-tracking-app/,45,9
/blog/meet-matthew-developer-evangelist-wallet-services/,16.071428571428573,9
/blog/new-career-in-tech-autumn/,18.367346938775512,9
/blog/new-partner-programme-coming/,18.367346938775512,9
/blog/tag/job/,64.28571428571429,9
/courses/data-analysis/case-study/,16.363636363636363,9
/courses/edaid-apply/data-analysis/,23.076923076923077,9
/events/taster-sessions/,100,9
/for-employers/employer-case-studies/castlight-2/,12.5,9
/partner-terms-and-conditions/,90,9
/about-us/vision-and-mission/,100,8
/blog/author/codeclan/,50,8
/blog/celebrate-joint-graduation/,34.78260869565217,8
/blog/ceo-scottish-tech-startup-awards/,57.14285714285714,8
/blog/codeclan-finalist-in-scottish-financial-technology-awards/,28.57142857142857,8
/blog/codeclan-highlands-gets-a-space-in-wasps/,33.33333333333333,8
/blog/data-science-r-programming/,61.53846153846154,8
/blog/graduate-natalie-ux-analyst/,42.10526315789473,8
/blog/meet-our-graduates-daniel-at-dog/,17.391304347826086,8
/blog/meet-our-partners-airts/,57.14285714285714,8
/blog/stress-awareness-month/,72.72727272727273,8
/courses/thank-you-applying-web-development/,32,8
/courses/thank-you-for-joining-our-bespoke-course/,28.57142857142857,8
/store/notepad/,47.05882352941176,8
/?ref=hexometer,100,7
/blog/ask-for-help-coding/,50,7
/blog/claires-ruby-project-cycle-ride-logging-application/,33.33333333333333,7
/blog/good-news-for-the-next-gen-of-digital-as-grants-awarded-by-digital-xtra-fund/,25,7
/blog/instructing-codeclan-johns-story/,14.893617021276595,7
/blog/meet-our-graduates-alex-junior-software-developer/,77.77777777777779,7
/courses/data-analysis/application-process/,15.555555555555555,7
/data-analysis-announcement/?li_fat_id=906d84a5-c0f4-40cd-b6e2-b8657120b03c,100,7
/blog/category/careers-in-tech/page/3/,16.666666666666664,6
/blog/find-inspiration-kats-student-project/,50,6
/blog/learning-from-failure/,75,6
/blog/meet-ally-software-development-instructor-at-codeclan/,21.428571428571427,6
/blog/meet-partners-freeagent/,18.181818181818183,6
/blog/page/4/,7.228915662650602,6
/blog/scottish-government-hiring/,27.27272727272727,6
/blog/tag/melinda-matthews-clarkson/,85.71428571428571,6
/blog/towards-a-diverse-tech-industry-meet-vicky-junior-software-developer/,13.333333333333334,6
/courses/edaid-apply/psd/course_application_2,11.11111111111111,6
/?fbclid=IwAR2a75yJQasYhFFixQh-pEl2S0TBOydjxbDNqUw95R4okaiKrA0KeW6ZdSQ,100,5
/?mc_cid=623c519262&mc_eid=f5b3a421a2,100,5
/about-us/join-us/job-applicant-privacy-notice/,50,5
/blog/author/killian/,55.55555555555556,5
/blog/barriers-to-employment-get-digitall/,71.42857142857143,5
/blog/claudia-career-change-developer/,20.833333333333336,5
/blog/codebar-edinburgh-second-anniversary/,26.31578947368421,5
/blog/david-nhs-junior-developer/,71.42857142857143,5
/blog/experience-last-thing-need/,71.42857142857143,5
/blog/getting-job-in-tech-tips/,13.513513513513514,5
/blog/meet-our-grads-alex-self-published-game-developer/,45.45454545454545,5
/blog/page/3/,20.833333333333336,5
/blog/page/5/,10.416666666666668,5
/blog/scotland-place-to-work-digital/,62.5,5
/blog/tag/graduation/,38.46153846153847,5
/blog/three-social-impact-initiatives-we-support-and-why-you-should-too/,62.5,5
/courses/edaid-apply/fswd/,27.77777777777778,5
/courses/full-stack-web-development/apply-inverness/course_application_hie_2,13.88888888888889,5
/courses/professional-software-development/?mc_cid=07d0302f17&mc_eid=1d45814dd2,100,5
/data-analysis-announcement/codeclan.com/data-analysis-announcement/apply-for-data-analysis/,20.833333333333336,5
/enquire/thank-you-for-your-partner-enquiry/,100,5
/events/info-sessions/,25,5
/store/pull-over-hoodie/,50,5
/tech-boom/,100,5
/tech-boom/zonal-case-study/,100,5
/terms-and-conditions/,19.230769230769234,5
/&quot,100,4
/blog/author/brian/,80,4
/blog/career-change-developer/,80,4
/blog/carving-a-career-as-a-developer-my-coding-journey/,33.33333333333333,4
/blog/category/inspiring-stories/page/2/,17.391304347826086,4
/blog/category/inspiring-stories/page/3/,10,4
/blog/category/whats-new/page/2/,21.052631578947366,4
/blog/day-in-life-jia-coding/,80,4
/blog/meet-graduates-james-third-sector-lobbyist-software-developer/,100,4
/blog/meet-team-louise-instructor/,50,4
/blog/melinda-shortlisted-swit-award/,66.66666666666666,4
/blog/melindas-memo-june-2019/,66.66666666666666,4
/blog/page/12/,6.0606060606060606,4
/blog/page/7/,15.384615384615385,4
/blog/students-prototyped-online-dashboard-sustainability-consultancy/,66.66666666666666,4
/blog/tag/inoapps/,66.66666666666666,4
/blog/tag/partners/,40,4
/blog/tag/python/,100,4
/blog/understanding-understanding/,66.66666666666666,4
/courses/edaid-apply/data-analysis/data_analysis_application_2,12.903225806451612,4
/courses/python-for-developers/?mc_cid=acc2976657&mc_eid=b98944c189,66.66666666666666,4
/data-analysis-announcement/?li_fat_id=69dd2468-92ca-41a9-aa79-a95647de0510,100,4
/store/campus-t-shirt/,44.44444444444444,4
/store/navy-pattern-beanie/,23.52941176470588,4
/store/umbrella-telescopic/,80,4
/?_hsenc=p2ANqtz-9eNTsnRsDfdFdAuKtTFjyaK8s8HtwJuzqbgONbQ93BbPn8idOwvcVrPWz96GR7DjJ8LIJaM6xuwfDYX0cnd5QhwSRC-w&_hsmi=79278797,100,3
/blog/7-reasons-to-study-data-analysis-at-codeclan/?fbclid=IwAR0nwNLSukCAUr5trirAsGdqqvU7Nir2XgdGNUj2eSRfXaSqEm7kmgBcWzc,33.33333333333333,3
/blog/author/pawel/,100,3
/blog/category/careers-in-tech/page/2/,20,3
/blog/category/careers-in-tech/page/4/,10.344827586206897,3
/blog/category/employers/page/2/,14.285714285714285,3
/blog/codeclan-students-natasha-glasgow/,100,3
/blog/expanding-comfort-zone-digital-womens-group/,75,3
/blog/fiona-adam-talk-ux-human-choices-bad-websites/,20,3
/blog/increase-women-scottish-tech/,16.666666666666664,3
/blog/meet-codeclans-first-highlands-partners/?fbclid=IwAR1ou9JF2wj-xJp2yud9RhC6SL6eMhKN5Qq_iJexvGCxLSYrouJw8YdTypU,75,3
/blog/meet-rob-codeclan-graduate-and-now-graduate-mobile-developer-at-xdesign/,100,3
/blog/page/21/,10,3
/blog/page/8/,27.27272727272727,3
/blog/primary-teacher-to-java-developer/,13.043478260869565,3
/blog/speed-networking-debunked-what-you-need-to-know/?mc_cid=88ea03c9e2&mc_eid=97d321d09b,100,3
/blog/tag/aberdeen-careers-fair-pace/,25,3
/blog/tag/application/,100,3
/blog/tag/national-coding-week/,100,3
/blog/tag/recruitment/,60,3
/blog/whats-on-at-codeclan-this-april/,100,3
/blog/whats-on-at-codeclan-this-march/,17.647058823529413,3
/blog/win-20-off-a-full-time-codeclan-course-with-our-black-friday-lottery-competition/?mc_cid=07d0302f17&mc_eid=0b7cb73106,100,3
/courses/agile-for-effective-teams/?mc_cid=acc2976657&mc_eid=0ac6d7c003,100,3
/courses/agile-for-effective-teams/?mc_cid=bdf4fbbe4b&mc_eid=b1cf0bad53,100,3
/courses/edaid-apply/psd/course_application_1,14.285714285714285,3
/courses/python-for-developers/?mc_cid=acc2976657&mc_eid=ce4326d935,100,3
/courses/short-courses/?mc_cid=aab1876c7f&mc_eid=6cfce61b82,100,3
/courses/thank-you-for-joining-our-statistical-modelling-course/,75,3
/courses/understanding-programming/?mc_cid=bdf4fbbe4b&mc_eid=d49a8a4beb,100,3
/courses/understanding-software-development/?mc_cid=acc2976657&mc_eid=96536b2e92,100,3
/data-analysis-announcement/?fbclid=IwAR0DuDJuo2vzU3vI6cj9DO4GedJi-hYj8Dc0rkuq5YEJ2CuWH1_C02hUtas,100,3
/data-analysis-announcement/?fbclid=IwAR157ILAuTAoPhOUIJ8hGJGCztMUPSm4o1X_uf8F-1LLAbK_orHit6e8DI8,75,3
/data-analysis-announcement/?fbclid=IwAR1SJSMTd_NkQ5nAp51HdURXtFRItes4Yia6wUtRN5_Yz29DveayZR10D8Q,100,3
/data-analysis-announcement/?fbclid=IwAR3TXE8IfcLW03b90-x_xDex11L0nOuapHXvJrISmk7ZgngsyNEKg2Q_gVI,100,3
/data-analysis-announcement/?li_fat_id=ad58dcee-63aa-4aa0-a771-e1761ad4e842,100,3
/data-analysis-announcement/apply-for-data-analysis/data_analysis_application_1,25,3
/data-skills-survey/,50,3
/events/info-taster-session-events/?fbclid=IwAR1GVli05j3MH4RIxICNmy2JBUOAARt7uW8LEhwAVbPaYiDLTwovWh7XZeA,75,3
/jointheclan/,50,3
/ncw-2018/,100,3
/students/5,75,3
/webinars/,100,3
/?mc_cid=571d92cf43&mc_eid=410264b892,100,2
/?mc_cid=5a013499a7&mc_eid=09dc4c9a18,100,2
/?mc_cid=5a013499a7&mc_eid=5dc452b76e,100,2
/about-us/join-us/?fbclid=IwAR37rduxS9QdIL-7fTv1ou75fCNpLVMzPYrZVOZUWhJamOR309yBFU6qqJU,100,2
/about-us/join-us/social-media-and-digital-marketing-specialist/,25,2
/about/,100,2
/blog/2019/03/13/,100,2
/blog/author/killian/page/2/,16.666666666666664,2
/blog/author/killian/page/4/,18.181818181818183,2
/blog/author/lillian/,28.57142857142857,2
/blog/author/wojtek/,50,2
/blog/category/client-xperience/,66.66666666666666,2
/blog/category/industry/,50,2
/blog/category/learning-to-code/page/3/,15.384615384615385,2
/blog/codeclan-data-analysis-course-diary-001/?fbclid=IwAR18uZq6BdqVYHTsESg8f4wiNF1AeNNiz-7um5tFpb2d2iNIG3dWH7bQ2m8,100,2
/blog/codeclan-scoops-scotlandis-award/,100,2
/blog/graduates-john-oil-gas-java/,100,2
/blog/inoapps-partner-of-the-month/?mc_cid=61a83791f9&mc_eid=[UNIQID,100,2
/blog/introducing-project-showcase/,100,2
/blog/meet-the-graduates-who-quit-their-jobs-to-learn-how-to-code/?fbclid=IwAR1EVgNu5uoL-MPEgnf123f3giCR-edOxwO-yuE_cfnD8suFtfJtvNb5NWA,100,2
/blog/meet-the-team-niall-morris/?fbclid=IwAR0FZJSdiNcgEODN5og5OM7kW8VaDPnyfPdV2FHNwuPOHkXgcJ9YQt6T9Zs,100,2
/blog/meet-the-team-niall-morris/?fbclid=IwAR1Hi3wxEifCHPyNrNpOnnYpWusLHiXM-Wth5RjKvuD9HFZdyHU7N3cYWuk,100,2
/blog/melindas-memo-october-2019/?mc_cid=063021d9ba&mc_eid=80b96761b4,100,2
/blog/page/14/,100,2
/blog/page/16/,66.66666666666666,2
/blog/page/22/,22.22222222222222,2
/blog/page/23/,66.66666666666666,2
/blog/page/24/,25,2
/blog/page/25/,7.142857142857142,2
/blog/page/26/,66.66666666666666,2
/blog/page/6/,40,2
/blog/tag/alumni/,100,2
/blog/tag/career-change/,66.66666666666666,2
/blog/tag/cohort/,25,2
/blog/tag/deloitte-digital/,100,2
/blog/tag/digital/,100,2
/blog/tag/izettle/,100,2
/blog/tag/jobs/,66.66666666666666,2
/blog/tag/lugo-it/,20,2
/blog/tag/nhs/,50,2
/blog/tag/scottish-widows/,100,2
/blog/tag/tech-gender-gap/,40,2
/blog/tag/tesco-bank/,100,2
/blog/tag/ux/,40,2
/blog/tag/women-in-tech-scotland/,33.33333333333333,2
/blog/tech-start-up-award/,100,2
/blog/win-20-off-a-full-time-codeclan-course-with-our-black-friday-lottery-competition/?mc_cid=07d0302f17&mc_eid=c0ce0932e6,100,2
/blog/win-20-off-a-full-time-codeclan-course-with-our-black-friday-lottery-competition/?mc_cid=07d0302f17&mc_eid=ce4326d935,100,2
/blog/win-20-off-a-full-time-codeclan-course-with-our-black-friday-lottery-competition/?mc_cid=07d0302f17&mc_eid=ddcdc760fc,100,2
/codeclan-store/white-pullover-hoodie/,40,2
/community/,9.090909090909092,2
/courses/?fbclid=IwAR0WZNb6DpjmB9k3WZPN4ZUkf8Rx2Ng8f28Ykgcjn08b0rc43CW8zg4cdNU,100,2
/courses/?fbclid=IwAR12WBhZT_qlYEN92f2mFCjtr2mmQKugDsz5N5n6VbiKoYRfgBLbgm4qNfo,100,2
/courses/?fbclid=IwAR29zxGs2g6S2uYLowkIlyFBgK_mMdWQI4U4cgv918-XhsZ15EetOgIA5Ig,100,2
/courses/?mc_cid=acc2976657&mc_eid=80ad2f1d10,100,2
/courses/?mc_cid=bdf4fbbe4b&mc_eid=d0f09c70d2,100,2
/courses/16-weeks-intensive-programming/,50,2
/courses/agile-for-effective-teams/?fbclid=IwAR0OzAYZihxya_cR8-tI_B2q_3A0lEqwk_FRwupAVe2aRQD6Yk84-fjegoo,100,2
/courses/agile-for-effective-teams/?fbclid=IwAR1H5R4_35v0NGdYvE6CDThsgUTeic5gr1h3r0YcIBHj5RInheRSXUE5ocg,66.66666666666666,2
/courses/agile-for-effective-teams/?mc_cid=acc2976657&mc_eid=b9498768b2,28.57142857142857,2
/courses/agile-for-effective-teams/?mc_cid=bdf4fbbe4b&mc_eid=0526ee545a,100,2
/courses/agile-for-effective-teams/?mc_cid=bdf4fbbe4b&mc_eid=7d12e36601,100,2
/courses/full-stack-web-development/?fbclid=IwAR0haQmIG1szvetq6TF5Kgax3Q09RCGAtXdZ38RTVjzmkRNvl3ywtpI8klw,100,2
/courses/full-stack-web-development/?fbclid=IwAR1D6FgmtHunk7_0x8LXtBmuuylpLtkf7pyeb8lZQiPOgLxewhQV7y-2iK0,50,2
/courses/full-stack-web-development/?fbclid=IwAR1fwNDZYvGtGEs2RBytNaEXJqbBv8Kdg5n4oXF0M8hLihiVh0FbJhYMFJk,50,2
/courses/full-stack-web-development/?fbclid=IwAR1q0k8P5xXy_JiyyB720tE3KQwiZzcjL4BUmmIphg28mG90aSbIvONGWxk,100,2
/courses/full-stack-web-development/?fbclid=IwAR2365B_daycQRR31sBG5TOUqqfuAJdevuo6QWoclZXuVJAbhjAXzxpocQs,100,2
/courses/full-stack-web-development/?mc_cid=5d0201ce3f&mc_eid=d8b72f978a,100,2
/courses/full-stack-web-development/apply-inverness/course_application_hie_1,10.526315789473683,2
/courses/professional-software-development/cost-and-funding/?mc_cid=93a9092e93&mc_eid=2089ba313c,100,2
/courses/python-for-developers/?mc_cid=5d0201ce3f&mc_eid=ba2a0a6cf1,100,2
/courses/python-for-developers/?mc_cid=acc2976657&mc_eid=1841b22fad,100,2
/courses/python-for-developers/?mc_cid=acc2976657&mc_eid=1b43455961,100,2
/courses/python-for-developers/?mc_cid=acc2976657&mc_eid=ba2a0a6cf1,100,2
/courses/python-for-developers/?mc_cid=acc2976657&mc_eid=e77e11561a,100,2
/courses/python-for-developers/?mc_cid=b3c8d65720&mc_eid=5ce8420560,100,2
/courses/python-for-developers/?mc_cid=b3c8d65720&mc_eid=8e990c5a80,100,2
/courses/python-for-developers/?mc_cid=b3c8d65720&mc_eid=c069efac6c,100,2
/courses/r-programming/?mc_cid=bdf4fbbe4b&mc_eid=ce4326d935,100,2
/courses/short-courses/?mc_cid=5d0201ce3f&mc_eid=b8c1e85a0b,100,2
/courses/short-courses/?mc_cid=aab1876c7f&mc_eid=a7d1e0cc82,100,2
/courses/thank-you-for-joining-our-data-carpentry-course/,20,2
